is_doh,bytes_rev,bytes,packets,packets_rev,packets_sum,bytes_ration,num_pkts_ration,time,av_pkt_size,av_pkt_size_rev,var_pkt_size,var_pkt_size_rev,median_pkt_size,median_pkt_size_rev,mindelay,avgdelay,maxdelay,bursts,fazzel,time_leap_ration,autocorr,stSum,ndSum,rdSum
True,7288,1513,8,11,19,0.2076015367727772,0.7272727272727273,110.68799999999999,189.125,662.5454545454545,42.25,194024.12244897962,510.5,1220.0,31.002,45.36575,64.872,0,0,0.25,0.2702756461170687,-1,0,-2
True,1072,967,5,4,9,0.9020522388059702,1.25,133.58,193.4,268.0,69432.25,39204.0,327.5,410.0,33.098,38.07066666666667,41.488,0,0,1.0,0.0,0,0,0
True,6886,1982,15,17,32,0.2878303804821377,0.8823529411764706,5397.1,132.13333333333333,405.05882352941177,25839.888888888887,261069.44,147.5,328.0,15.616,741.1170666666666,5365.0239999999985,0,0,1.0,0.5836806483824435,-3,2,-1
True,1137,725,10,6,16,0.6376429199648197,1.6666666666666667,11983.6,72.5,189.5,361.2,32640.24,56.0,39.0,0.524,10644.216666666667,11981.488,0,0,1.0,0.7390592265826631,1,2,-3
True,1046,827,8,7,15,0.7906309751434034,1.1428571428571428,23211.132,103.375,149.42857142857142,598.24,12728.16,56.0,39.0,2.318,20599.44644444445,23204.57,0,0,1.0,0.5094576240734541,1,-2,-1
True,2314,1457,10,12,22,0.6296456352636128,0.8333333333333334,8385.132,145.7,192.8333333333333,47970.8,50630.77551020408,64.0,212.0,36.636,96.36036363636364,146.466,0,0,1.0,0.6843655023124079,0,-1,-1
True,220,389,5,4,9,1.768181818181818,1.25,5123.816,77.8,55.0,72.25,0.0,64.5,0.0,5999.684,5999.684,5999.684,0,0,1.0,0.0,0,0,0
True,11465,5408,48,48,96,0.4716964675098125,1.0,714.76,112.66666666666669,238.85416666666663,11741.1875,284525.6377551021,90.0,237.0,15.044,56.562689655172434,117.126,0,0,1.0,0.0,2,1,-1
True,7329,1541,9,12,21,0.2102606085414108,0.75,107.296,171.22222222222226,610.75,33770.88888888888,196262.24489795926,392.0,1220.0,31.512,47.86622222222222,68.70400000000001,0,0,0.75,0.0,-1,0,-3
True,3880,3433,32,26,58,0.8847938144329897,1.2307692307692308,46107.584,107.28125,149.23076923076925,366.4083044982699,8987.597633136096,60.0,39.0,2.084,26757.166,29561.072,0,0,1.0,0.7848247407361729,0,1,1
True,4983,1314,8,9,17,0.2636965683323299,0.8888888888888888,63.56399999999999,164.25,553.6666666666666,36357.55555555556,323673.7600000001,389.0,1380.0,3.116,24.440571428571424,44.73,0,0,1.0,0.0,0,-1,-1
True,6305,1535,14,13,27,0.2434575733544805,1.0769230769230769,107.52799999999999,109.64285714285714,485.0,35057.1875,354240.2857142857,143.5,1144.0,15.42,35.081399999999995,58.864,0,0,1.0,0.0,-1,0,-2
True,5721,833,6,7,13,0.1456039153994057,0.8571428571428571,318.076,138.83333333333334,817.2857142857142,51302.25,178303.36,290.5,1430.0,36.702,61.232,114.614,0,0,1.0,0.0,0,-1,0
True,1071,509,6,9,15,0.4752567693744164,0.6666666666666666,21048.94,84.83333333333333,119.0,5263.1875,32712.96000000001,39.0,39.0,21014.268,21347.05425,21905.052000000003,0,0,1.0,0.0,3,-2,0
True,964,888,7,8,15,0.921161825726141,0.875,32888.060000000005,126.85714285714286,120.5,7652.5,4238.5,196.5,189.5,27359.338000000003,29708.884,32776.47,0,0,1.0,0.7313221909478219,2,-1,-1
True,288,350,4,2,6,1.2152777777777777,2.0,5741.498000000001,87.5,144.0,1.0,0.0,95.0,104.0,4.086,3805.0406666666663,5715.3539999999975,0,0,1.0,0.0,0,0,0
True,1072,1027,6,4,10,0.9580223880597016,1.5,63.358,171.16666666666666,268.0,69432.25,39204.0,327.5,410.0,32.052,38.96933333333333,43.374,0,0,1.0,0.0,0,0,0
True,112,216,4,2,6,1.9285714285714288,2.0,52.282,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,4735,4798,28,23,51,1.0133051742344246,1.2173913043478262,38726.492,171.35714285714286,205.8695652173913,1406.0622222222214,2238.3288888888887,196.0,210.0,17.738,7056.278896551724,13852.772,0,0,1.0,0.3344897708302439,0,1,-1
True,5818,1783,15,13,28,0.30646270195943626,1.1538461538461535,330.824,118.86666666666666,447.5384615384616,29784.888888888887,389480.44,393.0,81.5,3.148,87.66983333333332,194.396,0,0,1.0,0.0,-2,-3,-2
True,1437,1026,8,8,16,0.7139874739039666,1.0,270.04400000000004,128.25,179.625,37454.88888888888,156510.8888888889,170.0,147.0,39.576,177.24079999999995,235.298,0,0,1.0,0.0,0,-1,1
True,342,439,4,2,6,1.2836257309941521,2.0,21182.122000000007,109.75,171.0,0.25,0.0,99.5,111.0,4.184,14113.518666666665,21170.426,0,0,1.0,0.0,0,0,0
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,31962.264,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,312,507,4,4,8,1.625,1.0,955.4580000000001,126.75,78.0,0.0,0.0,73.0,0.0,440.902,656.159,871.4159999999997,0,0,1.0,0.0,0,0,0
True,6305,1467,12,13,25,0.23267248215701825,0.9230769230769232,120.768,122.25,485.0,35057.1875,354240.2857142857,143.5,1144.0,15.504,38.1688,68.13600000000001,0,0,1.0,0.0,-1,0,-2
True,11701,6375,47,44,91,0.5448252286129389,1.068181818181818,265.30400000000003,135.63829787234044,265.9318181818182,45795.30177514792,255513.0034602077,93.0,200.0,15.528,45.544551724137925,89.946,0,0,1.0,0.0,2,-1,-5
True,6705,2057,16,16,32,0.306785980611484,1.0,134.446,128.5625,419.0625,28269.359375,306998.4081632653,102.5,1144.0,15.184,47.671428571428564,88.62799999999999,0,0,1.0,0.0,-3,2,2
True,6340,1450,11,13,24,0.22870662460567825,0.8461538461538461,275.84,131.8181818181818,487.6923076923077,30628.64,318272.4897959184,99.0,1144.0,15.384,29.651999999999997,49.63800000000001,0,0,1.0,0.0,-2,3,-1
True,5297,2083,15,13,28,0.3932414574287332,1.1538461538461535,149.16199999999995,138.86666666666667,407.46153846153845,43880.0,365881.33333333326,39.0,97.0,31.278,63.180615384615365,106.938,0,0,1.0,0.0,-2,-3,1
True,7058,1923,12,17,29,0.27245678662510625,0.7058823529411765,7954.9,160.25,415.1764705882353,25853.58333333333,284202.2469135802,147.5,274.0,27.994,56.33485714285714,167.986,0,0,1.0,0.5242397061420041,-3,4,-2
True,657,480,5,6,11,0.7305936073059359,0.8333333333333334,11.038,96.0,109.5,196.0,5431.6875,70.0,98.5,0.028,4.677428571428573,8.892000000000003,0,0,1.0,0.4868972501541668,2,1,-3
True,1544,1547,12,8,20,1.0019430051813472,1.5,9456.714,128.91666666666666,193.0,44776.8,13642.5,92.0,260.5,16.396,33.505750000000006,51.95,0,0,1.0,0.0,1,0,0
True,59596,41181,376,356,732,0.6910027518625411,1.0561797752808988,5652.248000000001,109.52393617021276,167.40449438202248,49477.05325443786,256288.76816608995,92.0,224.0,18.944000000000006,47.179517241379315,91.538,0,0,1.0,0.0,2,-1,-5
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,31919.254,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,5162,1563,9,9,18,0.3027896164277412,1.0,16861.102,173.66666666666663,573.5555555555555,37814.0,298263.6,418.0,1360.0,2.59,24.663142857142855,45.392,0,0,1.0,0.0,0,-1,-1
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,31842.82,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,312,507,4,4,8,1.625,1.0,1025.0839999999996,126.75,78.0,0.0,0.0,73.0,0.0,430.862,647.159,863.456,0,0,1.0,0.0,0,0,0
True,1072,967,5,4,9,0.9020522388059702,1.25,184.848,193.4,268.0,69432.25,39204.0,327.5,410.0,30.061999999999998,35.284,39.586,0,0,1.0,0.0,0,0,0
True,611,502,5,5,10,0.8216039279869067,1.0,17.866,100.4,122.2,380.25,5214.1875,75.5,97.0,0.004,4.510285714285714,7.898,0,0,1.0,0.4448540472299525,2,1,-3
True,3347,1924,15,20,35,0.5748431431132357,0.75,28423.976000000002,128.26666666666668,167.35,29321.061728395063,46381.1875,64.0,72.5,37.04,11390.6889,28301.077999999998,0,0,1.0,0.38396301492740587,1,0,-4
True,5761,913,8,8,16,0.1584794306544003,1.0,5969.7220000000025,114.125,720.125,51302.25,178303.36,290.5,1430.0,37.73,41.93333333333333,54.438,0,0,1.0,0.0,0,-1,0
True,6305,1535,14,13,27,0.2434575733544805,1.0769230769230769,103.632,109.64285714285714,485.0,35057.1875,354240.2857142857,143.5,1144.0,15.225999999999999,32.25619999999999,52.508,0,0,1.0,0.0,-1,0,-2
True,1437,1066,9,8,17,0.7418232428670842,1.125,674.0,118.44444444444444,179.625,37454.88888888888,156510.8888888889,170.0,147.0,36.3,403.4920000000001,644.238,0,0,1.0,0.0,0,-1,1
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,32176.552000000003,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,32112.046000000002,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,212,100,2,5,7,0.4716981132075472,0.4,16672.730000000003,50.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,2454,1678,12,12,24,0.6837815810920945,1.0,404.18,139.83333333333334,204.5,39068.55555555556,50630.77551020408,78.0,212.0,37.704,226.57683333333333,369.086,0,0,1.0,0.04615147772366647,2,-3,0
True,7243,1539,8,11,19,0.21248101615352755,0.7272727272727273,110.136,192.375,658.4545454545455,42.25,199468.20408163266,523.5,1220.0,30.958,47.13125,69.858,0,0,0.75,0.2496149568714361,-1,0,-2
True,11550,5512,50,48,98,0.4772294372294372,1.0416666666666667,711.534,110.24,240.625,12471.128888888888,278540.77333333326,90.0,200.0,17.298000000000002,65.60193103448276,135.536,0,0,1.0,0.0,2,-1,-3
True,3920,3155,31,28,59,0.8048469387755102,1.1071428571428572,24882.016000000003,101.77419354838707,140.0,238.56,9995.68888888889,56.0,39.0,1.6,16325.677931034485,16938.088000000003,0,0,1.0,0.26778523887361644,0,1,-1
True,1397,986,7,7,14,0.705798138869005,1.0,317.154,140.85714285714286,199.57142857142856,37454.88888888888,156510.8888888889,170.0,147.0,36.516,177.2544,237.842,0,0,1.0,0.0,0,-1,1
True,1115,1044,14,9,23,0.9363228699551568,1.5555555555555556,7143.552,74.57142857142857,123.88888888888887,452.97959183673447,7758.979591836734,56.0,39.0,0.95,5091.498307692308,7142.268,0,0,1.0,0.5847552527898436,2,1,-3
True,205,121,3,3,6,0.5902439024390244,1.0,15900.438000000002,40.333333333333336,68.33333333333333,0.0,0.0,1.0,73.0,15863.472000000002,15863.472000000002,15863.472000000002,0,0,1.0,0.0,0,0,0
True,992,867,5,4,9,0.873991935483871,1.25,216.976,173.4,248.0,69432.25,39204.0,327.5,410.0,38.626,51.96933333333334,62.706,0,0,1.0,0.0,0,0,0
True,1043,813,9,9,18,0.7794822627037392,1.0,53437.602,90.33333333333331,115.88888888888887,405.25,6893.472222222222,70.5,111.0,0.022,29793.255090909093,53436.31400000001,0,0,1.0,0.9935037380158804,0,-1,-1
True,91389,66215,616,575,1191,0.724540152534769,1.0713043478260869,5198.638000000001,107.49188311688313,158.9373913043478,11782.90234375,288931.3112244898,91.0,212.0,18.162,48.721793103448285,89.556,0,0,1.0,0.0,2,-1,1
True,1048,740,10,7,17,0.7061068702290076,1.4285714285714286,29836.328,74.0,149.71428571428572,511.6,25952.64,56.0,39.0,0.5760000000000001,13967.479555555557,29834.38,0,0,1.0,0.8565914082984676,1,-2,-1
True,992,867,5,4,9,0.873991935483871,1.25,499.088,173.4,248.0,69432.25,39204.0,327.5,410.0,38.2,54.81066666666667,67.054,0,0,1.0,0.0,0,0,0
True,314423,218848,1937,1948,3885,0.6960305066741299,0.99435318275154,10347.565999999999,112.98296334537943,161.40811088295692,10663.283950617284,312556.80555555556,90.0,212.5,15.188,71.09779310344827,135.622,0,0,1.0,0.0,2,-1,3
True,8895,1870,14,13,27,0.21023046655424396,1.0769230769230769,24368.17,133.57142857142858,684.2307692307693,34221.555555555555,226187.1358024691,281.0,1203.0,30.926,72.26745454545456,110.626,0,0,1.0,0.0,-2,1,-3
True,7219,1759,15,15,30,0.24366255714087826,1.0,510.382,117.26666666666668,481.26666666666665,29529.138888888887,295173.6900000001,78.0,548.0,37.93,311.92746666666665,463.598,0,0,1.0,0.0,-3,0,-3
True,6305,1495,13,13,26,0.2371134020618557,1.0,115.614,115.0,485.0,35057.1875,354240.2857142857,143.5,1144.0,15.21,32.5702,54.442,0,0,1.0,0.0,-1,0,-2
True,3964,3098,27,24,51,0.7815338042381433,1.125,62081.018,114.74074074074076,165.16666666666666,749.99609375,14165.632653061222,68.5,115.5,0.614,26536.710068965516,36793.966,0,0,1.0,0.8188834702252499,2,-1,1
True,7506,1456,12,13,25,0.1939781508126832,0.9230769230769232,5250.8420000000015,121.33333333333331,577.3846153846154,31358.16,315662.32098765427,92.0,499.0,15.448,30.13953846153845,53.39,0,0,1.0,0.0,-2,1,-3
True,5451,1458,13,16,29,0.267473858007705,0.8125,233.228,112.15384615384615,340.6875,5523.360000000002,211866.0,93.0,499.0,2.45,69.41769230769229,111.5,0,0,1.0,0.0,-2,-1,-1
True,3308,3309,44,29,73,1.0003022974607014,1.5172413793103448,41999.786000000015,75.20454545454545,114.06896551724138,248.5882352941176,4623.136094674556,56.0,148.0,0.008,12502.617517241379,23121.72,0,0,1.1,0.7055122708148918,2,3,-1
True,301,121,3,4,7,0.4019933554817276,0.75,20865.802000000003,40.333333333333336,75.25,0.0,72.25,1.0,64.5,15840.926,18344.029,20847.132,0,0,1.0,0.0,0,0,0
True,11712,11623,65,57,122,0.992400956284153,1.1403508771929824,52761.178,178.8153846153846,205.4736842105264,1314.99609375,1962.2295918367347,196.0,191.0,0.626,1161.7415862068965,2663.092,0,0,1.0,0.3618785350674257,2,3,-3
True,2234,1418,9,10,19,0.6347358997314234,0.9,102.894,157.55555555555554,223.4,39068.55555555556,50630.77551020408,78.0,212.0,36.274,68.67316666666666,81.13600000000002,0,0,1.0,0.04615147772366647,2,-3,0
True,6639,1685,12,15,27,0.2538032836270523,0.8,81.578,140.41666666666666,442.6,25509.80555555555,319283.234375,147.5,709.0,15.78,31.925230769230772,64.94,0,0,1.0,0.0,-2,3,-3
True,7477,1592,9,13,22,0.2129196201685168,0.6923076923076923,108.478,176.88888888888889,575.1538461538463,36468.22222222223,256836.484375,443.0,1194.0,30.666,49.8064,67.346,0,0,1.0,0.0,-1,0,-4
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,32076.09,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,772,678,6,7,13,0.8782383419689119,0.8571428571428571,2602.758,113.0,110.28571428571428,7649.25,6500.666666666668,120.5,215.0,2315.784,2330.5076666666664,2352.4539999999997,0,0,1.0,0.7021235500134397,2,1,-2
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,32051.472,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,219,511,7,5,12,2.333333333333333,1.4,91.462,73.0,43.8,0.0,0.0,219.0,7.0,7.27,7.27,7.27,0,0,1.0,0.0,0,0,0
True,80,237,4,2,6,2.9625,2.0,15.812,59.25,40.0,56.25,0.0,38.5,0.0,0.206,0.206,0.206,0,0,1.0,0.0,0,0,0
True,992,867,5,4,9,0.873991935483871,1.25,150.75799999999995,173.4,248.0,69432.25,39204.0,327.5,410.0,36.838,43.40866666666667,50.722,0,0,1.0,0.0,0,0,0
True,486,445,4,5,9,0.9156378600823044,0.8,57.058,111.25,97.2,5204.666666666667,9409.0,46.0,143.0,0.0,16.296,27.408,0,0,1.0,0.0,0,0,0
True,5023,1324,9,10,19,0.2635874975114473,0.9,1094.248,147.11111111111111,502.3,35244.22222222222,438905.76000000007,359.0,1460.0,4.122,23.07371428571429,40.218,0,0,1.0,0.0,0,-1,-1
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,32161.334,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,1072,967,5,4,9,0.9020522388059702,1.25,143.362,193.4,268.0,69432.25,39204.0,327.5,410.0,30.86,34.66866666666667,37.516,0,0,1.0,0.0,0,0,0
True,4892,1386,12,15,27,0.28331970564186426,0.8,84.01599999999998,115.5,326.1333333333333,5523.360000000002,238349.0,93.0,378.5,5.988,26.49483333333333,52.948,0,0,1.0,0.0,-2,-1,0
True,6305,1535,14,13,27,0.2434575733544805,1.0769230769230769,106.574,109.64285714285714,485.0,35057.1875,354240.2857142857,143.5,1144.0,15.324000000000002,33.2602,55.758,0,0,1.0,0.0,-1,0,-2
True,1612,872,5,5,10,0.5409429280397022,1.0,726.7460000000002,174.4,322.4,67600.0,32427.555555555562,324.0,594.0,39.514,227.5705,590.86,0,0,1.0,0.0,0,0,0
True,4656,1347,10,12,22,0.28930412371134023,0.8333333333333334,120.602,134.7,388.0,6193.6,212227.66666666663,203.0,471.0,3.332,37.151,81.11,0,0,1.0,0.0,-1,0,0
True,473,423,6,4,10,0.8942917547568711,1.5,1013.124,70.5,118.25,412.66666666666674,9624.888888888889,56.0,39.0,0.56,803.3088,1006.462,0,0,1.0,0.0,0,1,-1
True,2312,1861,15,11,26,0.8049307958477508,1.3636363636363635,7782.446,124.06666666666666,210.1818181818182,37354.13888888888,56734.33333333334,143.0,260.5,14.414,1440.2839999999999,7777.714,0,0,1.0,0.4064770996426429,2,-3,1
True,1074,1072,8,5,13,0.9981378026070764,1.6,3551.3320000000012,134.0,214.8,67600.0,36481.0,324.0,403.0,37.242,55.188,68.142,0,0,1.0,0.0,0,0,0
True,1549,1508,11,8,19,0.973531310522918,1.375,1615.9620000000002,137.0909090909091,193.625,44789.36,13369.6875,92.0,260.5,15.36,33.1475,50.958,0,0,1.0,0.0,1,0,0
True,7420,1988,15,13,28,0.2679245283018868,1.1538461538461535,20621.46,132.53333333333333,570.7692307692307,24211.0,223441.5802469136,44.5,608.0,31.924,53.662125,72.53,0,0,0.8571428571428571,0.0,-3,0,0
True,4984,1519,14,16,30,0.3047752808988764,0.875,547.77,108.5,311.5,5564.4,232643.2839506173,93.0,258.0,2.792,73.43446153846153,254.298,0,0,1.2,0.0,-2,-1,-3
True,7505,1495,13,13,26,0.19920053297801465,1.0,5897.252,115.0,577.3076923076923,31337.84,315789.950617284,92.0,499.0,14.47,28.942,53.492,0,0,1.0,0.0,-2,1,-3
True,586,388,7,8,15,0.6621160409556314,0.875,13022.378,55.42857142857143,73.25,0.0,0.0,24.0,73.0,467.294,524.115,580.936,0,0,1.0,0.0,0,0,0
True,1397,1026,8,7,15,0.7344309234073013,1.1428571428571428,301.73,128.25,199.57142857142856,37454.88888888888,156510.8888888889,170.0,147.0,40.158,198.7012,249.082,0,0,1.0,0.0,0,-1,1
True,9531,2318,19,17,36,0.2432063791837163,1.1176470588235294,5275.664000000002,122.0,560.6470588235294,19586.9375,241080.2430555556,194.0,620.0,14.686,751.0114736842106,4018.036,0,0,1.0,0.0,-4,1,-1
True,12276,3673,28,36,64,0.29920169436298466,0.7777777777777778,1599.2179999999994,131.17857142857142,341.0,6227.6388888888905,208596.50617283952,201.0,253.5,31.366,728.5876551724137,1446.7720000000006,0,0,1.0,0.0,-2,1,-7
True,11518,3768,25,21,46,0.3271401284945303,1.1904761904761905,8984.888,150.72,548.4761904761905,45394.64,218005.1388888889,55.0,1197.0,38.232,1879.8303809523807,2944.474,0,0,1.0,0.0,-3,2,-1
True,36032,13178,104,184,288,0.3657304618117229,0.5652173913043478,8580.43,126.71153846153848,195.8260869565217,18821.057851239668,233831.19113573412,92.0,84.0,39.292,322.3493103448276,710.164,0,0,1.0,0.0,-2,-3,-1
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,31830.158,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,3250,2078,14,14,28,0.6393846153846154,1.0,9735.118,148.42857142857142,232.14285714285717,32457.55102040817,53731.9375,92.0,330.0,31.32200000000001,183.87485714285708,229.276,0,0,1.0,0.44991773353391706,1,2,-2
True,4656,1347,10,12,22,0.28930412371134023,0.8333333333333334,84.09800000000001,134.7,388.0,6193.6,273253.0,203.0,471.0,3.818,37.44620000000001,67.122,0,0,1.0,0.0,-1,0,0
True,992,867,5,4,9,0.873991935483871,1.25,162.156,173.4,248.0,69432.25,39204.0,327.5,410.0,37.802,46.141999999999996,54.276,0,0,1.0,0.0,0,0,0
True,4981,1304,9,9,18,0.26179482031720536,1.0,7933.3780000000015,144.88888888888889,553.4444444444445,34724.22222222222,235627.36,339.0,1306.0,2.71,63.204571428571434,115.41,0,0,1.0,0.0,0,-1,-1
True,4893,1386,12,15,27,0.2832618025751073,0.8,42.288,115.5,326.2,5523.360000000002,238349.484375,93.0,379.0,4.3420000000000005,16.588,27.244,0,0,1.0,0.0,-2,-1,-2
True,4159,1098,9,11,20,0.264005770617937,0.8181818181818182,97.744,122.0,378.09090909090907,7288.75,317204.64,151.0,506.0,3.49,36.19875,80.72800000000002,0,0,1.0,0.0,-1,0,0
True,2874,2072,14,10,24,0.720946416144746,1.4,4470.164000000002,148.0,287.4,78056.55555555556,275770.25,139.5,483.5,36.724,597.5126666666666,4316.357999999998,0,0,1.0,0.10368585525362818,1,0,1
True,4459,1143,10,11,21,0.25633550123346044,0.9090909090909092,115.98,114.3,405.3636363636364,6104.96,225555.84,201.0,518.0,6.066,43.65977777777778,82.666,0,0,1.0,0.2626332582908907,-1,0,1
True,7002,1504,13,14,27,0.2147957726363896,0.9285714285714286,1244.374,115.69230769230772,500.1428571428572,29551.33333333333,306508.0,78.0,515.0,41.274,66.08066666666667,93.89,0,0,1.0,0.0,-3,0,-1
True,1437,1026,8,8,16,0.7139874739039666,1.0,121.266,128.25,179.625,37454.88888888888,156510.8888888889,170.0,147.0,38.798,68.98799999999999,89.35600000000002,0,0,1.0,0.0,0,-1,1
True,6340,1450,11,13,24,0.22870662460567825,0.8461538461538461,484.762,131.8181818181818,487.6923076923077,30628.64,318272.4897959184,99.0,1144.0,17.082,32.166000000000004,64.486,0,0,1.0,0.0,-2,3,-1
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,32199.558,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,6509,1633,12,14,26,0.2508833922261484,0.8571428571428571,160.53799999999995,136.08333333333334,464.9285714285714,30609.840000000004,250071.484375,99.0,763.0,16.052,29.178166666666666,54.508,0,0,1.0,0.5287531455232499,-2,1,-2
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,31818.5,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,764,5379,8,7,15,7.040575916230368,1.1428571428571428,142.382,672.375,109.14285714285714,268705.44,15226.888888888892,1430.0,126.0,37.668,52.80942857142857,84.572,0,0,1.0,0.0,0,1,-1
True,7602,1592,10,13,23,0.20941857405945805,0.7692307692307693,114.626,159.2,584.7692307692307,33414.88888888888,233807.1875,383.0,1194.0,29.91,50.8904,74.936,0,0,1.0,0.0,-1,0,-4
True,2362,1452,8,9,17,0.6147332768839966,0.8888888888888888,201.462,181.5,262.44444444444446,43310.22222222223,195446.96,228.0,218.0,30.616,98.20514285714285,153.314,0,0,1.3333333333333333,0.0,0,1,-3
True,7564,1494,9,13,22,0.1975145425700688,0.6923076923076923,111.138,166.0,581.8461538461537,32308.66666666667,240446.5,345.0,1194.0,32.784,52.966800000000006,70.476,0,0,1.0,0.0,-1,0,-4
True,7123,2081,14,17,31,0.29215218306893165,0.8235294117647058,4964.415999999998,148.64285714285714,419.0,29247.80555555555,267933.72839506174,147.5,290.0,35.38,89.62671428571426,151.664,0,0,1.0,0.5296420170447147,-3,4,-2
True,1072,967,5,4,9,0.9020522388059702,1.25,142.502,193.4,268.0,69432.25,39204.0,327.5,410.0,31.312,33.79533333333333,35.75199999999999,0,0,1.0,0.0,0,0,0
True,1045,903,7,9,16,0.8641148325358852,0.7777777777777778,43518.84,129.0,116.11111111111113,8030.6875,5371.44,204.5,181.0,15038.143999999998,26124.29575,43503.542,0,0,1.0,0.4486021537408244,1,0,-2
True,5089,1384,12,17,29,0.2719591275299666,0.7058823529411765,6327.196,115.33333333333331,299.35294117647067,5466.24,251031.61,93.0,163.5,2.892,194.70885714285717,1435.984,0,0,1.0,0.0,-1,0,-4
True,2314,1488,11,12,23,0.6430423509075195,0.9166666666666666,1731.2579999999994,135.27272727272728,192.8333333333333,37811.22222222223,50630.77551020408,78.0,212.0,38.728,82.69333333333333,123.53,0,0,1.0,0.4746849768171311,2,-1,-2
True,4520,1143,10,11,21,0.25287610619469025,0.9090909090909092,102.516,114.3,410.9090909090909,6104.96,218571.44,201.0,563.0,4.85,38.64511111111111,76.22399999999998,0,0,1.0,0.2383652489492276,-1,0,1
True,480,80,1,6,7,0.16666666666666666,0.16666666666666666,32239.446000000004,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,992,867,5,4,9,0.873991935483871,1.25,887.99,173.4,248.0,69432.25,39204.0,327.5,410.0,75.02199999999998,211.48066666666668,283.624,0,0,1.0,0.0,0,0,0
